,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_title
64,0.283,0.0265,4,-26.705,1,0.0381,0.982,0.871,0.088,0.0667,144.662,audio_features,7qI2VQFXvV93ObzEnSnB0U,spotify:track:7qI2VQFXvV93ObzEnSnB0U,https://api.spotify.com/v1/tracks/7qI2VQFXvV93ObzEnSnB0U,https://api.spotify.com/v1/audio-analysis/7qI2VQFXvV93ObzEnSnB0U,248600,3,"Grieg: Peer Gynt Suite No. 1, Op. 46: I. Morning Mood (Piano Version)"
65,0.33,0.202,6,-21.425,0,0.0374,0.986,0.912,0.173,0.0366,115.703,audio_features,5ecYIBzLGMydPa5IFWq4AT,spotify:track:5ecYIBzLGMydPa5IFWq4AT,https://api.spotify.com/v1/tracks/5ecYIBzLGMydPa5IFWq4AT,https://api.spotify.com/v1/audio-analysis/5ecYIBzLGMydPa5IFWq4AT,336573,3,"Ravel: Jeux d'eaux, M. 30"
66,0.254,0.0491,7,-25.04,0,0.036,0.985,0.891,0.105,0.0398,96.374,audio_features,6ub7taWxuI6zNGwMSBhxMH,spotify:track:6ub7taWxuI6zNGwMSBhxMH,https://api.spotify.com/v1/tracks/6ub7taWxuI6zNGwMSBhxMH,https://api.spotify.com/v1/audio-analysis/6ub7taWxuI6zNGwMSBhxMH,746333,3,"Piano Concerto No. 2 in G Minor, Op. 22: I. Andante sostenuto"
67,0.291,0.137,9,-18.344,1,0.0389,0.927,0.767,0.327,0.0827,102.514,audio_features,3UkIZn9Brm9kwriMOkPShv,spotify:track:3UkIZn9Brm9kwriMOkPShv,https://api.spotify.com/v1/tracks/3UkIZn9Brm9kwriMOkPShv,https://api.spotify.com/v1/audio-analysis/3UkIZn9Brm9kwriMOkPShv,851000,4,"Beethoven: Symphony No. 7 in A Major, Op. 92: I. Poco sostenuto - Vivace"
68,0.17,0.0254,4,-25.794,0,0.0409,0.934,0.67,0.11,0.0396,138.61,audio_features,3Ob9SHzzYG0F2gFgdKvRbx,spotify:track:3Ob9SHzzYG0F2gFgdKvRbx,https://api.spotify.com/v1/tracks/3Ob9SHzzYG0F2gFgdKvRbx,https://api.spotify.com/v1/audio-analysis/3Ob9SHzzYG0F2gFgdKvRbx,491733,4,"Beethoven: Symphony No. 7 in A Major, Op. 92: II. Allegretto"
69,0.284,0.104,2,-20.263,1,0.0472,0.947,0.779,0.134,0.146,127.306,audio_features,7uIUdjzQpvWfknD9XvWIMm,spotify:track:7uIUdjzQpvWfknD9XvWIMm,https://api.spotify.com/v1/tracks/7uIUdjzQpvWfknD9XvWIMm,https://api.spotify.com/v1/audio-analysis/7uIUdjzQpvWfknD9XvWIMm,570293,4,"Beethoven: Symphony No. 7 in A Major, Op. 92: III. Presto - Assai meno presto"
70,0.385,0.252,9,-16.405,1,0.0312,0.834,0.939,0.128,0.213,78.565,audio_features,4GKs6DvcoJuZPpWQeqWTjK,spotify:track:4GKs6DvcoJuZPpWQeqWTjK,https://api.spotify.com/v1/tracks/4GKs6DvcoJuZPpWQeqWTjK,https://api.spotify.com/v1/audio-analysis/4GKs6DvcoJuZPpWQeqWTjK,504493,4,"Beethoven: Symphony No. 7 in A Major, Op. 92: IV. Allegro con brio"
71,0.224,0.0591,1,-24.575,1,0.0395,0.986,0.922,0.128,0.0342,62.64,audio_features,4E1Rquqd8ZAnOy3BYK0K1Z,spotify:track:4E1Rquqd8ZAnOy3BYK0K1Z,https://api.spotify.com/v1/tracks/4E1Rquqd8ZAnOy3BYK0K1Z,https://api.spotify.com/v1/audio-analysis/4E1Rquqd8ZAnOy3BYK0K1Z,341000,4,Un sospiro
72,0.374,0.0153,1,-26.144,1,0.0359,0.984,0.916,0.358,0.11,61.741,audio_features,7aDFTKXu18FX8HNnBcd6kX,spotify:track:7aDFTKXu18FX8HNnBcd6kX,https://api.spotify.com/v1/tracks/7aDFTKXu18FX8HNnBcd6kX,https://api.spotify.com/v1/audio-analysis/7aDFTKXu18FX8HNnBcd6kX,253160,4,Consolation No. 3 - Remastered 1999
73,0.155,0.00395,0,-39.307,0,0.0413,0.985,0.875,0.0678,0.0478,176.976,audio_features,7faWy3kAy0GkTqAzkUBhCf,spotify:track:7faWy3kAy0GkTqAzkUBhCf,https://api.spotify.com/v1/tracks/7faWy3kAy0GkTqAzkUBhCf,https://api.spotify.com/v1/audio-analysis/7faWy3kAy0GkTqAzkUBhCf,362520,3,"Piano Concerto No. 2 in F Major, Op. 102: II. Andante"
0,0.649,0.898,11,-3.291,0,0.11,0.0213,0.0,0.0576,0.663,122.028,audio_features,7B9W7Qsy5M2kyUNjQYIEG8,spotify:track:7B9W7Qsy5M2kyUNjQYIEG8,https://api.spotify.com/v1/tracks/7B9W7Qsy5M2kyUNjQYIEG8,https://api.spotify.com/v1/audio-analysis/7B9W7Qsy5M2kyUNjQYIEG8,204293,4,DM
1,0.808,0.903,9,-2.179,1,0.0729,0.0899,0.0,0.0816,0.922,120.044,audio_features,1utDFK1ARQcuZSwapf3cfb,spotify:track:1utDFK1ARQcuZSwapf3cfb,https://api.spotify.com/v1/tracks/1utDFK1ARQcuZSwapf3cfb,https://api.spotify.com/v1/audio-analysis/1utDFK1ARQcuZSwapf3cfb,198053,4,The Feels
2,0.759,0.459,8,-5.187,1,0.0948,0.00323,0.0,0.0906,0.695,109.997,audio_features,1mWdTewIgB3gtBM3TOSFhB,spotify:track:1mWdTewIgB3gtBM3TOSFhB,https://api.spotify.com/v1/tracks/1mWdTewIgB3gtBM3TOSFhB,https://api.spotify.com/v1/audio-analysis/1mWdTewIgB3gtBM3TOSFhB,164442,4,Butter
3,0.654,0.88,8,-4.819,1,0.413,0.00303,0.0,0.32,0.51,108.236,audio_features,4Wh5WGtov1VJ6EJ8OQgNeS,spotify:track:4Wh5WGtov1VJ6EJ8OQgNeS,https://api.spotify.com/v1/tracks/4Wh5WGtov1VJ6EJ8OQgNeS,https://api.spotify.com/v1/audio-analysis/4Wh5WGtov1VJ6EJ8OQgNeS,159750,4,Magic
4,0.697,0.829,8,-2.577,0,0.186,0.00848,2.41e-06,0.0994,0.717,112.199,audio_features,3KLkc1h39HhbuXIYB5xgAq,spotify:track:3KLkc1h39HhbuXIYB5xgAq,https://api.spotify.com/v1/tracks/3KLkc1h39HhbuXIYB5xgAq,https://api.spotify.com/v1/audio-analysis/3KLkc1h39HhbuXIYB5xgAq,188453,4,Easy
5,0.634,0.391,8,-11.645,1,0.413,0.0964,0.0,0.121,0.45,74.434,audio_features,2P6VHEHgkqabbnZ9wq2uyy,spotify:track:2P6VHEHgkqabbnZ9wq2uyy,https://api.spotify.com/v1/tracks/2P6VHEHgkqabbnZ9wq2uyy,https://api.spotify.com/v1/audio-analysis/2P6VHEHgkqabbnZ9wq2uyy,99631,3,Pirates on a Boat
6,0.621,0.821,6,-3.662,0,0.0364,0.00548,0.000578,0.142,0.646,120.062,audio_features,46WaBBaEHzgbN88Ew0nh50,spotify:track:46WaBBaEHzgbN88Ew0nh50,https://api.spotify.com/v1/tracks/46WaBBaEHzgbN88Ew0nh50,https://api.spotify.com/v1/audio-analysis/46WaBBaEHzgbN88Ew0nh50,199133,4,MAGO
7,0.594,0.81,6,-2.083,0,0.0531,0.128,0.0,0.0324,0.777,123.752,audio_features,6oZee3RwM7GHykYHZeb7GT,spotify:track:6oZee3RwM7GHykYHZeb7GT,https://api.spotify.com/v1/tracks/6oZee3RwM7GHykYHZeb7GT,https://api.spotify.com/v1/audio-analysis/6oZee3RwM7GHykYHZeb7GT,199403,4,I'm so sick
8,0.695,0.896,5,-1.24,1,0.0847,0.179,0.0,0.0626,0.508,119.959,audio_features,6SpPr7K4YQ2wp8jU6uOTmQ,spotify:track:6SpPr7K4YQ2wp8jU6uOTmQ,https://api.spotify.com/v1/tracks/6SpPr7K4YQ2wp8jU6uOTmQ,https://api.spotify.com/v1/audio-analysis/6SpPr7K4YQ2wp8jU6uOTmQ,181760,4,Queendom
9,0.598,0.775,1,-4.035,0,0.0545,0.022,0.0,0.0677,0.687,129.819,audio_features,5SE57ljOIUJ1ybL9U6CuBH,spotify:track:5SE57ljOIUJ1ybL9U6CuBH,https://api.spotify.com/v1/tracks/5SE57ljOIUJ1ybL9U6CuBH,https://api.spotify.com/v1/audio-analysis/5SE57ljOIUJ1ybL9U6CuBH,223123,4,DNA
10,0.786,0.853,8,-2.687,1,0.0816,0.0688,0.0,0.0759,0.45,125.034,audio_features,1Zyd6zQnC6XIIzmg3hP7Ot,spotify:track:1Zyd6zQnC6XIIzmg3hP7Ot,https://api.spotify.com/v1/tracks/1Zyd6zQnC6XIIzmg3hP7Ot,https://api.spotify.com/v1/audio-analysis/1Zyd6zQnC6XIIzmg3hP7Ot,213264,4,As If It's Your Last
11,0.68,0.922,0,-1.215,1,0.121,0.103,0.0,0.0877,0.799,125.014,audio_features,2gYj9lubBorOPIVWsTXugG,spotify:track:2gYj9lubBorOPIVWsTXugG,https://api.spotify.com/v1/tracks/2gYj9lubBorOPIVWsTXugG,https://api.spotify.com/v1/audio-analysis/2gYj9lubBorOPIVWsTXugG,176973,4,After LIKE
12,0.867,0.573,0,-10.189,1,0.22,0.0115,0.882,0.125,0.654,145.951,audio_features,061YRf6MKexF7jsCuVdXOR,spotify:track:061YRf6MKexF7jsCuVdXOR,https://api.spotify.com/v1/tracks/061YRf6MKexF7jsCuVdXOR,https://api.spotify.com/v1/audio-analysis/061YRf6MKexF7jsCuVdXOR,136020,4,Square Dancin' In Mississippi
13,0.727,0.937,11,-2.871,0,0.286,0.00417,0.0,0.091,0.749,132.067,audio_features,03UrZgTINDqvnUMbbIMhql,spotify:track:03UrZgTINDqvnUMbbIMhql,https://api.spotify.com/v1/tracks/03UrZgTINDqvnUMbbIMhql,https://api.spotify.com/v1/audio-analysis/03UrZgTINDqvnUMbbIMhql,219493,4,Gangnam Style (강남스타일)
14,0.785,0.744,3,-4.249,0,0.0369,0.0149,0.00666,0.0661,0.833,126.018,audio_features,3BPoSr2pO34Aan6alFfVto,spotify:track:3BPoSr2pO34Aan6alFfVto,https://api.spotify.com/v1/tracks/3BPoSr2pO34Aan6alFfVto,https://api.spotify.com/v1/audio-analysis/3BPoSr2pO34Aan6alFfVto,208863,4,BBoom BBoom
15,0.551,0.885,6,-1.489,1,0.124,0.139,0.0,0.114,0.509,172.95,audio_features,7lB4rxNVc7vm33ZSZXVRAQ,spotify:track:7lB4rxNVc7vm33ZSZXVRAQ,https://api.spotify.com/v1/tracks/7lB4rxNVc7vm33ZSZXVRAQ,https://api.spotify.com/v1/audio-analysis/7lB4rxNVc7vm33ZSZXVRAQ,208853,4,CHEER UP
16,0.708,0.852,2,-4.398,1,0.0851,0.0525,0.00016,0.399,0.396,129.946,audio_features,4ACeAntCpOxVeIcivmqG4S,spotify:track:4ACeAntCpOxVeIcivmqG4S,https://api.spotify.com/v1/tracks/4ACeAntCpOxVeIcivmqG4S,https://api.spotify.com/v1/audio-analysis/4ACeAntCpOxVeIcivmqG4S,212991,4,TT
17,0.62,0.761,0,-2.736,1,0.334,0.22,0.0,0.143,0.626,207.819,audio_features,15rX80MpEJ2OqW3dPunQvI,spotify:track:15rX80MpEJ2OqW3dPunQvI,https://api.spotify.com/v1/tracks/15rX80MpEJ2OqW3dPunQvI,https://api.spotify.com/v1/audio-analysis/15rX80MpEJ2OqW3dPunQvI,196680,4,Signal
18,0.672,0.968,1,-2.636,0,0.131,0.0243,0.0,0.0587,0.473,129.971,audio_features,3HWOknOVmd44e1jg4g0Sga,spotify:track:3HWOknOVmd44e1jg4g0Sga,https://api.spotify.com/v1/tracks/3HWOknOVmd44e1jg4g0Sga,https://api.spotify.com/v1/audio-analysis/3HWOknOVmd44e1jg4g0Sga,195747,4,Knock Knock
19,0.717,0.911,4,-1.077,0,0.0344,0.395,0.000457,0.137,0.444,132.011,audio_features,4g7hiqTP5eXt75XU5WSMMA,spotify:track:4g7hiqTP5eXt75XU5WSMMA,https://api.spotify.com/v1/tracks/4g7hiqTP5eXt75XU5WSMMA,https://api.spotify.com/v1/audio-analysis/4g7hiqTP5eXt75XU5WSMMA,207824,4,LIKEY
20,0.572,0.91,8,-1.578,1,0.064,0.0846,0.0,0.267,0.602,169.975,audio_features,54mnwt3kO0uYsy0ceg14JP,spotify:track:54mnwt3kO0uYsy0ceg14JP,https://api.spotify.com/v1/tracks/54mnwt3kO0uYsy0ceg14JP,https://api.spotify.com/v1/audio-analysis/54mnwt3kO0uYsy0ceg14JP,208227,4,What is Love
21,0.709,0.861,0,-2.905,1,0.0941,0.106,4.73e-05,0.113,0.779,118.089,audio_features,4DYIDSMIB5y2UmZFv9fxeX,spotify:track:4DYIDSMIB5y2UmZFv9fxeX,https://api.spotify.com/v1/tracks/4DYIDSMIB5y2UmZFv9fxeX,https://api.spotify.com/v1/audio-analysis/4DYIDSMIB5y2UmZFv9fxeX,180800,4,Dance The Night Away
22,0.702,0.913,11,-2.977,1,0.0374,0.0514,3.72e-06,0.166,0.735,137.981,audio_features,26OVhEqFDQH0Ij77QtmGP9,spotify:track:26OVhEqFDQH0Ij77QtmGP9,https://api.spotify.com/v1/tracks/26OVhEqFDQH0Ij77QtmGP9,https://api.spotify.com/v1/audio-analysis/26OVhEqFDQH0Ij77QtmGP9,237680,4,YES or YES
23,0.697,0.874,5,-2.15,0,0.0449,0.0122,0.0,0.627,0.775,132.018,audio_features,2qQpFbqqkLOGySgNK8wBXt,spotify:track:2qQpFbqqkLOGySgNK8wBXt,https://api.spotify.com/v1/tracks/2qQpFbqqkLOGySgNK8wBXt,https://api.spotify.com/v1/audio-analysis/2qQpFbqqkLOGySgNK8wBXt,213880,4,FANCY
24,0.708,0.959,1,-1.338,1,0.0604,0.0296,0.00188,0.107,0.644,128.981,audio_features,3Hz3tTQwOdM6XkA0ALB2G9,spotify:track:3Hz3tTQwOdM6XkA0ALB2G9,https://api.spotify.com/v1/tracks/3Hz3tTQwOdM6XkA0ALB2G9,https://api.spotify.com/v1/audio-analysis/3Hz3tTQwOdM6XkA0ALB2G9,206867,4,Feel Special
25,0.739,0.841,5,-4.162,1,0.06,0.0312,0.0,0.173,0.562,106.99,audio_features,3omvXShuRPM3zbDpWYqf5g,spotify:track:3omvXShuRPM3zbDpWYqf5g,https://api.spotify.com/v1/tracks/3omvXShuRPM3zbDpWYqf5g,https://api.spotify.com/v1/audio-analysis/3omvXShuRPM3zbDpWYqf5g,199653,4,MORE & MORE
26,0.657,0.88,10,-3.672,0,0.102,0.121,0.0,0.463,0.769,150.084,audio_features,37ZtpRBkHcaq6hHy0X98zn,spotify:track:37ZtpRBkHcaq6hHy0X98zn,https://api.spotify.com/v1/tracks/37ZtpRBkHcaq6hHy0X98zn,https://api.spotify.com/v1/audio-analysis/37ZtpRBkHcaq6hHy0X98zn,205493,4,I CAN'T STOP ME
27,0.772,0.907,3,-2.438,0,0.124,0.136,0.0,0.334,0.783,119.973,audio_features,0RDqNCRBGrSegk16Avfzuq,spotify:track:0RDqNCRBGrSegk16Avfzuq,https://api.spotify.com/v1/tracks/0RDqNCRBGrSegk16Avfzuq,https://api.spotify.com/v1/audio-analysis/0RDqNCRBGrSegk16Avfzuq,177467,4,Talk that Talk
28,0.704,0.94,4,-2.233,0,0.158,0.0312,0.0,0.29,0.311,137.909,audio_features,3vPHCKu5UhbGLe9rs8dBGr,spotify:track:3vPHCKu5UhbGLe9rs8dBGr,https://api.spotify.com/v1/tracks/3vPHCKu5UhbGLe9rs8dBGr,https://api.spotify.com/v1/audio-analysis/3vPHCKu5UhbGLe9rs8dBGr,204293,4,Scream
29,0.567,0.946,2,-3.973,0,0.0935,0.00267,0.0,0.0567,0.699,94.985,audio_features,0jqblvsI9LBY4irmLVqqEO,spotify:track:0jqblvsI9LBY4irmLVqqEO,https://api.spotify.com/v1/tracks/0jqblvsI9LBY4irmLVqqEO,https://api.spotify.com/v1/audio-analysis/0jqblvsI9LBY4irmLVqqEO,245573,4,Welcome to the Family
30,0.58,0.916,3,-4.358,0,0.0387,0.000297,0.0259,0.126,0.683,118.004,audio_features,5anCkDvJ17aznvK5TED5uo,spotify:track:5anCkDvJ17aznvK5TED5uo,https://api.spotify.com/v1/tracks/5anCkDvJ17aznvK5TED5uo,https://api.spotify.com/v1/audio-analysis/5anCkDvJ17aznvK5TED5uo,305907,4,Hail to the King
31,0.722,0.806,11,-6.62,0,0.0537,0.12,0.83,0.138,0.607,75.005,audio_features,5KzzXLlZBgNaMZSRTzb9nx,spotify:track:5KzzXLlZBgNaMZSRTzb9nx,https://api.spotify.com/v1/tracks/5KzzXLlZBgNaMZSRTzb9nx,https://api.spotify.com/v1/audio-analysis/5KzzXLlZBgNaMZSRTzb9nx,98403,4,Supa Sofisticated
32,0.616,0.985,11,-1.596,1,0.0825,0.000282,0.000144,0.111,0.44,109.978,audio_features,16D5bGymrzpi9ZlnYXB5ql,spotify:track:16D5bGymrzpi9ZlnYXB5ql,https://api.spotify.com/v1/tracks/16D5bGymrzpi9ZlnYXB5ql,https://api.spotify.com/v1/audio-analysis/16D5bGymrzpi9ZlnYXB5ql,230613,4,Gimme Chocolate!!
33,0.812,0.761,11,-5.222,1,0.0812,0.0465,0.000135,0.0601,0.344,130.032,audio_features,4SFknyjLcyTLJFPKD2m96o,spotify:track:4SFknyjLcyTLJFPKD2m96o,https://api.spotify.com/v1/tracks/4SFknyjLcyTLJFPKD2m96o,https://api.spotify.com/v1/audio-analysis/4SFknyjLcyTLJFPKD2m96o,182956,4,How You Like That
34,0.554,0.522,1,-8.32,1,0.127,0.0446,1.49e-05,0.105,0.355,90.159,audio_features,2k8hidRyiIkg8o8XBZuLB9,spotify:track:2k8hidRyiIkg8o8XBZuLB9,https://api.spotify.com/v1/tracks/2k8hidRyiIkg8o8XBZuLB9,https://api.spotify.com/v1/audio-analysis/2k8hidRyiIkg8o8XBZuLB9,125063,1,Syrup
35,0.57,0.974,3,-0.173,0,0.325,0.115,0.000594,0.125,0.65,171.958,audio_features,2WTHLEVjfefbGoW7F3dXIg,spotify:track:2WTHLEVjfefbGoW7F3dXIg,https://api.spotify.com/v1/tracks/2WTHLEVjfefbGoW7F3dXIg,https://api.spotify.com/v1/audio-analysis/2WTHLEVjfefbGoW7F3dXIg,240440,4,Girls
36,0.569,0.519,7,-10.97,1,0.125,0.114,0.0785,0.109,0.0749,132.717,audio_features,6SMZzXHFYgZslCE2pzfsKB,spotify:track:6SMZzXHFYgZslCE2pzfsKB,https://api.spotify.com/v1/tracks/6SMZzXHFYgZslCE2pzfsKB,https://api.spotify.com/v1/audio-analysis/6SMZzXHFYgZslCE2pzfsKB,154619,5,Ford Focus
37,0.362,0.926,1,-3.532,0,0.0622,0.000273,0.00373,0.258,0.673,178.991,audio_features,4UPR9dSw2YcvJQAGJKPwCk,spotify:track:4UPR9dSw2YcvJQAGJKPwCk,https://api.spotify.com/v1/tracks/4UPR9dSw2YcvJQAGJKPwCk,https://api.spotify.com/v1/audio-analysis/4UPR9dSw2YcvJQAGJKPwCk,246187,4,ファティマ
38,0.444,0.962,8,-4.931,0,0.114,0.00287,0.000414,0.135,0.303,167.048,audio_features,3Y0W7Lxg1X4cbyvtmdCHzL,spotify:track:3Y0W7Lxg1X4cbyvtmdCHzL,https://api.spotify.com/v1/tracks/3Y0W7Lxg1X4cbyvtmdCHzL,https://api.spotify.com/v1/audio-analysis/3Y0W7Lxg1X4cbyvtmdCHzL,275640,4,スカイクラッドの観測者
39,0.45,0.983,5,-2.246,1,0.282,0.0186,0.0,0.265,0.314,179.041,audio_features,4BvuZVf9KyBN3QiPfeI9hw,spotify:track:4BvuZVf9KyBN3QiPfeI9hw,https://api.spotify.com/v1/tracks/4BvuZVf9KyBN3QiPfeI9hw,https://api.spotify.com/v1/audio-analysis/4BvuZVf9KyBN3QiPfeI9hw,248947,4,crossing field
40,0.67,0.874,8,-5.221,1,0.0305,0.00231,1.72e-05,0.3,0.789,130.041,audio_features,3dPtXHP0oXQ4HCWHsOA9js,spotify:track:3dPtXHP0oXQ4HCWHsOA9js,https://api.spotify.com/v1/tracks/3dPtXHP0oXQ4HCWHsOA9js,https://api.spotify.com/v1/audio-analysis/3dPtXHP0oXQ4HCWHsOA9js,261013,4,夜に駆ける
41,0.477,0.924,11,-2.997,0,0.0758,0.0477,0.0,0.0571,0.269,146.964,audio_features,3COSRKvFPnpnnorNF4oaMf,spotify:track:3COSRKvFPnpnnorNF4oaMf,https://api.spotify.com/v1/tracks/3COSRKvFPnpnnorNF4oaMf,https://api.spotify.com/v1/audio-analysis/3COSRKvFPnpnnorNF4oaMf,284080,4,This game
42,0.671,0.76,8,-2.852,1,0.057,0.0639,0.0,0.124,0.796,107.007,audio_features,7LVsLHXVLscS5xY7q50TLT,spotify:track:7LVsLHXVLscS5xY7q50TLT,https://api.spotify.com/v1/tracks/7LVsLHXVLscS5xY7q50TLT,https://api.spotify.com/v1/audio-analysis/7LVsLHXVLscS5xY7q50TLT,216672,4,Koko de Iki wo Shite
43,0.648,0.904,6,-4.565,0,0.0786,0.0961,2.07e-06,0.0629,0.728,121.994,audio_features,7kRKlFCFLAUwt43HWtauhX,spotify:track:7kRKlFCFLAUwt43HWtauhX,https://api.spotify.com/v1/tracks/7kRKlFCFLAUwt43HWtauhX,https://api.spotify.com/v1/audio-analysis/7kRKlFCFLAUwt43HWtauhX,327967,4,LOST IN PARADISE
44,0.542,0.918,6,-5.074,1,0.0937,0.0101,0.0,0.259,0.784,150.094,audio_features,3RFL9hE5cBocBsjD5XLJLQ,spotify:track:3RFL9hE5cBocBsjD5XLJLQ,https://api.spotify.com/v1/tracks/3RFL9hE5cBocBsjD5XLJLQ,https://api.spotify.com/v1/audio-analysis/3RFL9hE5cBocBsjD5XLJLQ,213438,4,Mixed Nuts
45,0.684,0.657,2,-5.691,1,0.116,0.801,0.0,0.074,0.984,170.614,audio_features,24CYIJMuIwaDaRzlPoxqKK,spotify:track:24CYIJMuIwaDaRzlPoxqKK,https://api.spotify.com/v1/tracks/24CYIJMuIwaDaRzlPoxqKK,https://api.spotify.com/v1/audio-analysis/24CYIJMuIwaDaRzlPoxqKK,36882,4,Harumachi Clover
46,0.584,0.911,5,-3.515,0,0.09,0.0119,0.0,0.119,0.606,92.502,audio_features,6y4GYuZszeXNOXuBFsJlos,spotify:track:6y4GYuZszeXNOXuBFsJlos,https://api.spotify.com/v1/tracks/6y4GYuZszeXNOXuBFsJlos,https://api.spotify.com/v1/audio-analysis/6y4GYuZszeXNOXuBFsJlos,221426,4,Kaikai Kitan
47,0.526,0.981,8,-1.82,1,0.111,0.00318,0.00161,0.187,0.781,142.016,audio_features,38kcwx5znepLWCIBID0Bwm,spotify:track:38kcwx5znepLWCIBID0Bwm,https://api.spotify.com/v1/tracks/38kcwx5znepLWCIBID0Bwm,https://api.spotify.com/v1/audio-analysis/38kcwx5znepLWCIBID0Bwm,250973,4,Kyouran Hey Kids!!
48,0.541,0.846,6,-2.729,0,0.0551,0.0122,0.000149,0.163,0.524,129.138,audio_features,1gUAX2ImxDsB3YDcyxMXlB,spotify:track:1gUAX2ImxDsB3YDcyxMXlB,https://api.spotify.com/v1/tracks/1gUAX2ImxDsB3YDcyxMXlB,https://api.spotify.com/v1/audio-analysis/1gUAX2ImxDsB3YDcyxMXlB,251933,4,カワキヲアメク
49,0.659,0.365,4,-13.934,0,0.122,0.835,0.918,0.133,0.362,104.019,audio_features,3gOgbfnhnIG9KVZpzCsH8z,spotify:track:3gOgbfnhnIG9KVZpzCsH8z,https://api.spotify.com/v1/tracks/3gOgbfnhnIG9KVZpzCsH8z,https://api.spotify.com/v1/audio-analysis/3gOgbfnhnIG9KVZpzCsH8z,195759,4,Nigga 5: The Legacy
50,0.627,0.824,1,-3.419,1,0.118,0.0699,6.57e-05,0.31,0.774,169.935,audio_features,06XQvnJb53SUYmlWIhUXUi,spotify:track:06XQvnJb53SUYmlWIhUXUi,https://api.spotify.com/v1/tracks/06XQvnJb53SUYmlWIhUXUi,https://api.spotify.com/v1/audio-analysis/06XQvnJb53SUYmlWIhUXUi,206000,4,怪物
51,0.863,0.62,7,-7.167,1,0.135,0.0508,0.00324,0.129,0.432,103.971,audio_features,296nXCOv97WJNRWzIBQnoj,spotify:track:296nXCOv97WJNRWzIBQnoj,https://api.spotify.com/v1/tracks/296nXCOv97WJNRWzIBQnoj,https://api.spotify.com/v1/audio-analysis/296nXCOv97WJNRWzIBQnoj,168437,4,FEARLESS
52,0.791,0.789,11,-4.694,0,0.104,0.0114,0.0,0.301,0.669,112.11,audio_features,4D5Ode2OfZMxIwQyvmhUe8,spotify:track:4D5Ode2OfZMxIwQyvmhUe8,https://api.spotify.com/v1/tracks/4D5Ode2OfZMxIwQyvmhUe8,https://api.spotify.com/v1/audio-analysis/4D5Ode2OfZMxIwQyvmhUe8,189846,4,Lil’ Touch
53,0.714,0.736,2,-3.801,1,0.0457,0.191,0.0,0.0553,0.814,149.985,audio_features,5GKwq4sO5ZHKuWaDmdwMQc,spotify:track:5GKwq4sO5ZHKuWaDmdwMQc,https://api.spotify.com/v1/tracks/5GKwq4sO5ZHKuWaDmdwMQc,https://api.spotify.com/v1/audio-analysis/5GKwq4sO5ZHKuWaDmdwMQc,210818,4,Bad Boy
54,0.636,0.702,0,-5.352,0,0.0334,0.0223,0.0,0.293,0.516,135.104,audio_features,2ujA6F1cpk3m8lsPE5aKua,spotify:track:2ujA6F1cpk3m8lsPE5aKua,https://api.spotify.com/v1/tracks/2ujA6F1cpk3m8lsPE5aKua,https://api.spotify.com/v1/audio-analysis/2ujA6F1cpk3m8lsPE5aKua,176026,4,The Eve
55,0.583,0.885,0,-3.571,0,0.106,0.0244,0.0,0.357,0.601,92.959,audio_features,5RGf8qn1TBWVplLyyKUsuV,spotify:track:5RGf8qn1TBWVplLyyKUsuV,https://api.spotify.com/v1/tracks/5RGf8qn1TBWVplLyyKUsuV,https://api.spotify.com/v1/audio-analysis/5RGf8qn1TBWVplLyyKUsuV,217052,4,Blood Sweat & Tears
56,0.703,0.914,6,-0.692,1,0.157,0.365,0.0,0.104,0.707,124.203,audio_features,1eykKBqxHgasGHwjOQIvbt,spotify:track:1eykKBqxHgasGHwjOQIvbt,https://api.spotify.com/v1/tracks/1eykKBqxHgasGHwjOQIvbt,https://api.spotify.com/v1/audio-analysis/1eykKBqxHgasGHwjOQIvbt,181107,4,UNNATURAL
57,0.617,0.737,1,-5.224,1,0.0321,0.0119,0.0,0.0571,0.522,120.033,audio_features,6uyltToZgo3MDKhCJ7F8Wc,spotify:track:6uyltToZgo3MDKhCJ7F8Wc,https://api.spotify.com/v1/tracks/6uyltToZgo3MDKhCJ7F8Wc,https://api.spotify.com/v1/audio-analysis/6uyltToZgo3MDKhCJ7F8Wc,238871,4,Musician
58,0.55,0.648,7,-6.542,1,0.0309,0.0191,0.0,0.0999,0.323,156.957,audio_features,3WBRfkOozHEsG0hbrBzwlm,spotify:track:3WBRfkOozHEsG0hbrBzwlm,https://api.spotify.com/v1/tracks/3WBRfkOozHEsG0hbrBzwlm,https://api.spotify.com/v1/audio-analysis/3WBRfkOozHEsG0hbrBzwlm,202821,4,Everything Goes On
59,0.541,0.685,11,-5.844,1,0.051,0.0983,0.0,0.124,0.442,95.008,audio_features,6aUfT9QOcTHhxLNrf1aVR8,spotify:track:6aUfT9QOcTHhxLNrf1aVR8,https://api.spotify.com/v1/tracks/6aUfT9QOcTHhxLNrf1aVR8,https://api.spotify.com/v1/audio-analysis/6aUfT9QOcTHhxLNrf1aVR8,218510,4,Get Your Wish
